timestamp,gs.rssi,comms.recd,tpc.state,fc.pwr,tpc.gps,tpc.bat_v,tpc.bat_v_avgd,comms.sent,fc.state,fc.alt,gs.log
364603129,-68,71232,0,1,"$GPGGA,205212.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*65",16.132206,16.05403237,,1,-10.191269,
365103147,-67,71352,0,1,,16.272451,16.06339217,,1,-15.932739,
365603209,-67,71552,0,1,"$GPGGA,205213.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*64",16.262779,16.07791043,,1,-11.216537,
366103231,-68,71672,0,1,,16.262779,16.0940407,,1,-23.929779,
366603292,-67,71872,0,1,"$GPGGA,205214.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*63",16.233763,16.10581857,,1,-21.469162,
367103305,-68,71992,0,1,,16.233763,16.1179188,,1,-14.087265,
367603362,-68,72192,0,1,"$GPGGA,205215.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*62",16.243435,16.12937423,,1,-22.494415,
368103385,-68,72312,0,1,,16.233763,16.1411521,,1,-18.393372,
368603389,-68,72512,0,1,"$GPGGA,205216.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*61",16.190239,16.15147917,,1,-11.421585,
369103431,-67,72632,0,1,,16.132206,16.16019417,,1,-17.778214,
369603450,-67,72832,0,1,"$GPGGA,205217.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*60",16.204746,16.1710048,,1,-20.648941,
370103509,-67,72952,0,1,,16.262779,16.18294383,,1,-19.00853,
370603540,-67,73152,0,1,"$GPGGA,205218.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6F",16.219255,16.1940769,,1,-10.396317,
371103582,-67,73272,0,1,,16.204746,16.20649953,,1,-17.573151,
372103625,-69,73392,0,1,,16.243435,16.21747137,,1,-27.210632,
372603640,-69,73592,0,1,"$GPGGA,205220.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*64",16.224091,16.2268312,,1,-12.036743,
373103666,-67,73712,0,1,,16.320812,16.22973283,,1,-15.522629,
373603730,-67,73912,0,1,"$GPGGA,205221.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*65",16.243435,16.22908803,,1,-17.573151,
374103763,-68,74032,0,1,,16.180567,16.22812083,,1,-23.724731,
374603857,-68,74232,0,1,"$GPGGA,205222.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*66",16.233763,16.22973287,,1,-18.393372,
375103887,-68,74352,0,1,,16.219255,16.22973287,,1,-16.34285,
375603902,-68,74552,0,1,"$GPGGA,205223.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*67",16.233763,16.2303777,,1,-13.472107,
376103958,-68,74672,0,1,,16.209583,16.2300553,,1,-2.809372,
376604004,-67,74872,0,1,"$GPGGA,205224.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*60",16.277287,16.23166727,,1,-13.472107,
377104012,-68,74992,0,1,,16.204746,16.23037763,,1,-14.907471,
377604033,-67,75192,0,1,"$GPGGA,205225.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*61",16.243435,16.229088,,1,-20.238846,
378104079,-67,75312,0,1,,16.199911,16.22683123,,1,-9.781158,
378604086,-67,75512,0,1,"$GPGGA,205226.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*62",16.228928,16.2258641,,1,-14.292313,
379604181,-81,75712,0,1,"$GPGGA,205227.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*63",16.248272,16.22570293,,1,-7.935684,
380104231,-81,75832,0,1,,16.180567,16.22602533,,1,-10.191269,
380604264,-80,76032,0,1,"$GPGGA,205228.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6C",16.166058,16.22715373,,1,-16.34285,
381104270,-80,76152,0,1,,16.209583,16.22505813,,1,-5.475067,
381604298,-82,76352,0,1,"$GPGGA,205229.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6D",16.17573,16.2221565,,1,-5.475067,
382104303,-81,76472,0,1,,16.267614,16.22231767,,1,-14.292313,
383104374,-67,76592,0,1,,16.243435,16.22264007,,1,-9.781158,
383604394,-68,76792,0,1,"$GPGGA,205231.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*64",16.224091,16.22231767,,1,-12.856949,
384104458,-68,76912,0,1,,16.262779,16.22296247,,1,-12.036743,
384604497,-67,77112,0,1,"$GPGGA,205232.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*67",16.17573,16.22102803,,1,-11.421585,
385104500,-67,77232,0,1,,16.257942,16.2232848,,1,-11.216537,
385604511,-67,77432,0,1,"$GPGGA,205233.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*66",16.253107,16.22731483,,1,-8.345795,
386104555,-68,77552,0,1,,16.228928,16.2281209,,1,-18.598419,
386604602,-67,77752,0,1,"$GPGGA,205234.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*61",16.204746,16.22618647,,1,-17.778214,
387104639,-68,77872,0,1,,16.228928,16.2265089,,1,-12.036743,
387604702,-67,77992,0,1,,16.2386,16.22763737,,1,-16.957993,
390104912,-67,78192,0,1,"$GPGGA,205237.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*62",16.199911,16.22618657,,1,-17.778214,
390604961,-67,78312,0,1,,16.15155,16.22376853,,1,-21.059052,
391104970,-67,78512,0,1,"$GPGGA,205238.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6D",16.195074,16.21957727,,1,-6.705368,
391605002,-67,78632,0,1,,16.340157,16.22280133,,1,-17.163055,
392105053,-68,78832,0,1,"$GPGGA,205239.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6C",16.243435,16.22489693,,1,-18.803467,
392605100,-68,78952,0,1,,16.262779,16.22586413,,1,-17.778214,
393105135,-69,79152,0,1,"$GPGGA,205240.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*62",16.248272,16.22683137,,1,-11.421585,
393605153,-69,79272,0,1,,16.228928,16.2266702,,1,-1.989166,
394105155,-69,79472,0,1,"$GPGGA,205241.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*63",16.122534,16.22376857,,1,-11.83168,
394605220,-69,79592,0,1,,16.214418,16.22167293,,1,-14.702423,
395105241,-68,79792,0,1,"$GPGGA,205242.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*60",16.209583,16.22183417,,1,-17.778214,
395605246,-68,79912,0,1,,16.209583,16.22070577,,1,-14.292313,
396105300,-67,80112,0,1,"$GPGGA,205243.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*61",16.2386,16.2219954,,1,-12.036743,
396605327,-68,80232,0,1,,16.214418,16.22151173,,1,-12.446838,
397105378,-68,80432,0,1,"$GPGGA,205244.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*66",16.127369,16.21748163,,1,-16.137787,
397605381,-68,80552,0,1,,16.224091,16.21893243,,1,-8.140747,
398105430,-68,80752,0,1,"$GPGGA,205245.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*67",16.2386,16.2213505,,1,-16.137787,
398607454,-68,80872,0,1,,16.257942,16.22296247,,1,-10.601379,
399107482,-67,81072,0,1,"$GPGGA,205246.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*64",16.219255,16.2244133,,1,-5.885162,
399607502,-67,81192,0,1,,16.146713,16.22038327,,1,-14.087265,
400107529,-68,81392,0,1,"$GPGGA,205247.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*65",16.243435,16.22038327,,1,-14.087265,
400607541,-67,81512,0,1,,16.209583,16.21989967,,1,-13.882217,
401107567,-68,81712,0,1,"$GPGGA,205248.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6A",16.204746,16.21796523,,1,-21.879257,
401607598,-68,81832,0,1,,16.267614,16.22102803,,1,-16.752945,
402107665,-67,82032,0,1,"$GPGGA,205249.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6B",16.117697,16.2163532,,1,-17.573151,
402607732,-68,82152,0,1,,16.262779,16.2166756,,1,-19.828735,
403107797,-67,82352,0,1,"$GPGGA,205250.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*63",16.214418,16.21619193,,1,-7.320526,
403607817,-68,82472,0,1,,16.180567,16.21538597,,1,-11.421585,
404107843,-68,82672,0,1,"$GPGGA,205251.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*62",16.228928,16.21538597,,1,-13.677155,
404607895,-68,82792,0,1,,16.228928,16.21506357,,1,-29.056091,
405107976,-67,82992,0,1,"$GPGGA,205252.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*61",16.228928,16.2160308,,1,-5.885162,
405608025,-69,83112,0,1,,16.2386,16.21893247,,1,-10.601379,
406608129,-68,83232,0,1,,16.190239,16.2187713,,1,-18.598419,
407108140,-68,83432,0,1,"$GPGGA,205254.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*67",16.214418,16.21458,,1,-26.595474,
407608165,-68,83552,0,1,,16.219255,16.213774,,1,-19.623688,
408108235,-69,83752,0,1,"$GPGGA,205255.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*66",16.2386,16.21296803,,1,-16.752945,
408608245,-68,83872,0,1,,16.219255,16.2120008,,1,-23.314621,
409108281,-68,84072,0,1,"$GPGGA,205256.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*65",16.219255,16.21167837,,1,-18.188309,
409608291,-68,84192,0,1,,16.141878,16.21232317,,1,-19.00853,
410108316,-69,84392,0,1,"$GPGGA,205257.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*64",16.228928,16.21280683,,1,-28.235886,
410608343,-69,84512,0,1,,16.180567,16.21183963,,1,-23.314621,
411108383,-68,84712,0,1,"$GPGGA,205258.000,3630.7343,N,12004.0530,W,2,11,0.76,50.8,M,-26.9,M,0000,0000*6D",16.301468,16.21490247,,1,-20.443893,
411608413,-69,84832,0,1,,16.214418,16.2140964,,1,-23.519684,
412108470,-68,85032,0,1,"$GPGGA,205259.000,3630.7343,N,12004.0530,W,2,11,0.76,50.8,M,-26.9,M,0000,0000*6C",16.199911,16.21361283,,1,-16.547897,
412608528,-69,85152,0,1,,16.257942,16.21796527,,1,-18.598419,
413108578,-69,85352,0,1,"$GPGGA,205300.000,3630.7343,N,12004.0530,W,2,11,0.76,50.8,M,-26.9,M,0000,0000*61",16.228928,16.2181265,,1,-12.651901,
413608595,-69,85472,0,1,,16.262779,16.21893247,,1,-24.134842,
414108605,-68,85672,0,1,"$GPGGA,205301.000,3630.7343,N,12004.0530,W,2,11,0.76,50.8,M,-26.9,M,0000,0000*60",16.233763,16.2181265,,1,-28.440933,
414608668,-69,85792,0,1,,16.243435,16.2189325,,1,-23.109573,
415108741,-69,85992,0,1,"$GPGGA,205302.000,3630.7343,N,12004.0530,W,2,11,0.76,50.8,M,-26.9,M,0000,0000*63",16.195074,16.22054453,,1,-20.854004,
415608787,-69,86112,0,1,,16.243435,16.22054453,,1,-22.08432,
416108809,-69,86312,0,1,"$GPGGA,205303.000,3630.7343,N,12004.0530,W,2,11,0.76,50.8,M,-26.9,M,0000,0000*62",16.219255,16.22086693,,1,-13.677155,
416608876,-69,86432,0,1,,16.253107,16.22247897,,1,-16.957993,
417108924,-69,86632,0,1,"$GPGGA,205304.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6F",16.209583,16.2205446,,1,-14.702423,
417608956,-69,86752,0,1,,16.286959,16.22618667,,1,-11.216537,
418109019,-69,86952,0,1,"$GPGGA,205305.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6E",16.209583,16.22441347,,1,-15.317581,
418609080,-69,87072,0,1,,16.253107,16.2257031,,1,-19.213577,
419109162,-69,87272,0,1,"$GPGGA,205306.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6D",16.224091,16.2271539,,1,-14.087265,
419609176,-69,87392,0,1,,16.214418,16.22667023,,1,-21.67421,
420109218,-68,87592,0,1,"$GPGGA,205307.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6C",16.257942,16.22763737,,1,-20.443893,
420609269,-69,87712,0,1,,16.209583,16.22699253,,1,-9.371063,
421109284,-69,87912,0,1,"$GPGGA,205308.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*63",16.253107,16.2274761,,1,-13.061996,
421609317,-68,88032,0,1,,16.253107,16.2295717,,1,-18.188309,
422109340,-69,88232,0,1,"$GPGGA,205309.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*62",16.224091,16.22989413,,1,-17.778214,
422609341,-69,88352,0,1,,16.262779,16.23134493,,1,-21.264099,
423109393,-68,88552,0,1,"$GPGGA,205310.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6A",16.253107,16.2318285,,1,-13.882217,
423609443,-68,88672,0,1,,16.204746,16.23134487,,1,-15.522629,
424109451,-68,88872,0,1,"$GPGGA,205311.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6B",16.17573,16.22989403,,1,-15.522629,
424609476,-69,88992,0,1,,16.122534,16.22924923,,1,-22.904526,
425109533,-69,89192,0,1,"$GPGGA,205312.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*68",16.219255,16.2289268,,1,-6.910431,
425609555,-69,89312,0,1,,16.161222,16.22828197,,1,-19.418625,
426109605,-68,89512,0,1,"$GPGGA,205313.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*69",16.233763,16.22602513,,1,-17.163055,
426609636,-69,89632,0,1,,16.228928,16.2265088,,1,-18.598419,
427109637,-69,89832,0,1,"$GPGGA,205314.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6E",16.224091,16.2273148,,1,-14.087265,
427609650,-69,89952,0,1,,16.2386,16.22667007,,1,-14.907471,
428109687,-69,90152,0,1,"$GPGGA,205315.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6F",16.253107,16.22747603,,1,-17.368103,
428609694,-69,90272,0,1,,16.248272,16.22699247,,1,-18.598419,
429109731,-67,90472,0,1,"$GPGGA,205316.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6C",16.228928,16.2268313,,1,-5.885162,
429609799,-69,90592,0,1,,16.253107,16.2271537,,1,-8.140747,
430109845,-69,90712,0,1,,16.253107,16.22908813,,1,-17.983261,
430609897,-68,90912,0,1,"$GPGGA,205317.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6D",16.204746,16.2277985,,1,-14.497375,
431109957,-69,91032,0,1,,16.257942,16.22908807,,1,-25.570206,
431609976,-69,91232,0,1,"$GPGGA,205318.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*62",16.185402,16.22683123,,1,-19.00853,
432110018,-69,91352,0,1,,16.209583,16.22683123,,1,-21.879257,
432610028,-69,91552,0,1,"$GPGGA,205319.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*63",16.243435,16.22538043,,1,-27.41568,
433110077,-69,91672,0,1,,16.257942,16.2269924,,1,-19.213577,
433610123,-69,91872,0,1,"$GPGGA,205320.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*69",16.243435,16.22667,,1,-17.778214,
434110181,-69,91992,0,1,,16.204746,16.22602517,,1,-24.955048,
434610236,-69,92192,0,1,"$GPGGA,205321.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*68",16.204746,16.22570277,,1,-13.677155,
435110256,-69,92312,0,1,,16.262779,16.225864,,1,-14.907471,
435610265,-69,92512,0,1,"$GPGGA,205322.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6B",16.224091,16.2263476,,1,-17.163055,
436110279,-69,92632,0,1,,16.257942,16.22650877,,1,-10.601379,
436610319,-69,92832,0,1,"$GPGGA,205323.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6A",16.253107,16.22650877,,1,-21.879257,
437110325,-69,92952,0,1,,16.219255,16.22634757,,1,-12.856949,
437610374,-68,93152,0,1,"$GPGGA,205324.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6D",16.214418,16.22473553,,1,-13.267059,
438110412,-70,93272,0,1,,16.209583,16.22328473,,1,-12.856949,
438610415,-70,93472,0,1,"$GPGGA,205325.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6C",16.170895,16.22215637,,1,-9.986221,
439110463,-69,93592,0,1,,16.233763,16.2240908,,1,-19.623688,
439610473,-69,93792,0,1,"$GPGGA,205326.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6F",16.219255,16.22731483,,1,-14.497375,
440110473,-69,93912,0,1,,16.248272,16.22828207,,1,-11.626633,
440610526,-68,94112,0,1,"$GPGGA,205327.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6E",16.228928,16.23053893,,1,-17.573151,
441110556,-69,94232,0,1,,16.286959,16.23231213,,1,-8.140747,
441610621,-68,94432,0,1,"$GPGGA,205328.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*61",16.253107,16.2331181,,1,-9.781158,
442110652,-67,94552,0,1,,16.180567,16.2316673,,1,-19.828735,
442610652,-67,94752,0,1,"$GPGGA,205329.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*60",16.214418,16.23086123,,1,-13.061996,
443110714,-68,94872,0,1,,16.199911,16.22908803,,1,-21.879257,
443610748,-68,95072,0,1,"$GPGGA,205330.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*68",16.219255,16.2281208,,1,-13.472107,
444110777,-67,95192,0,1,,16.262779,16.22924917,,1,-17.983261,
444610784,-68,95392,0,1,"$GPGGA,205331.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*69",16.301468,16.2308612,,1,-27.41568,
445110790,-67,95512,0,1,,16.199911,16.229088,,1,-14.292313,
445610830,-69,95712,0,1,"$GPGGA,205332.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6A",16.214418,16.2294104,,1,-23.724731,
446110874,-69,95832,0,1,,16.257942,16.2294104,,1,-19.00853,
446610882,-68,96032,0,1,"$GPGGA,205333.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6B",16.195074,16.2297328,,1,-20.854004,
447110929,-70,96152,0,1,,16.262779,16.231506,,1,-7.115479,
447610985,-67,96352,0,1,"$GPGGA,205334.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6C",16.2386,16.23134483,,1,-11.011475,
448110990,-67,96472,0,1,,16.228928,16.2303777,,1,-13.677155,
448611028,-67,96672,0,1,"$GPGGA,205335.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6D",16.243435,16.2303777,,1,-17.573151,
449111055,-67,96792,0,1,,16.2386,16.23150617,,1,-9.986221,
449611082,-67,96992,0,1,"$GPGGA,205336.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6E",16.190239,16.2310226,,1,-17.778214,
450111097,-67,97112,0,1,,16.243435,16.2303778,,1,-30.286407,
450611160,-67,97312,0,1,"$GPGGA,205337.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6F",16.267614,16.23182857,,1,-14.907471,
451111221,-68,97432,0,1,,16.195074,16.22973297,,1,-32.131882,
451611223,-67,97632,0,1,"$GPGGA,205338.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*60",16.224091,16.22876577,,1,-27.825775,
452111290,-70,97752,0,1,,16.209583,16.22844337,,1,-13.882217,
452611318,-69,97952,0,1,"$GPGGA,205339.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*61",16.137041,16.22586413,,1,-10.396317,
453111385,-69,98072,0,1,,16.15155,16.2239297,,1,-29.671249,
453611431,-70,98272,0,1,"$GPGGA,205340.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6F",16.204746,16.22505807,,1,-24.955048,
454111463,-70,98392,0,1,,16.248272,16.2255417,,1,-22.08432,
454611503,-66,98592,0,1,"$GPGGA,205341.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6E",16.219255,16.2255417,,1,-9.986221,
455111555,-70,98712,0,1,,16.243435,16.22538047,,1,-12.241791,
455611624,-69,98912,0,1,"$GPGGA,205342.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6D",16.253107,16.22618643,,1,-25.775253,
456111690,-70,99032,0,1,,16.2386,16.22457447,,1,-25.775253,
456611728,-71,99232,0,1,"$GPGGA,205343.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6C",16.262779,16.22489687,,1,-21.469162,
457111762,-71,99352,0,1,,16.214418,16.22602523,,1,-23.519684,
457611875,-70,99552,0,1,"$GPGGA,205344.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6B",16.204746,16.22570283,,1,-20.033783,
458111894,-70,99672,0,1,,16.204746,16.225864,,1,-20.238846,
458611934,-70,99872,0,1,"$GPGGA,205345.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6A",16.161222,16.22392957,,1,-19.00853,
459111983,-69,99992,0,1,,16.224091,16.22263997,,1,-22.08432,
459612028,-69,100192,0,1,"$GPGGA,205346.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*69",16.190239,16.21893233,,1,-19.623688,
460112059,-69,100312,0,1,,16.243435,16.22038313,,1,-25.775253,
460612105,-70,100512,0,1,"$GPGGA,205347.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*68",16.209583,16.22022197,,1,-22.494415,
461112146,-71,100632,0,1,,16.204746,16.21844877,,1,-21.469162,
461612162,-72,100832,0,1,"$GPGGA,205348.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*67",16.2386,16.21989963,,1,-23.724731,
462112170,-69,100952,0,1,,16.248272,16.21941607,,1,-16.34285,
463112206,-70,101072,0,1,,16.146713,16.21635317,,1,-23.314621,
463612250,-70,101272,0,1,"$GPGGA,205350.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6E",16.253107,16.21715913,,1,-20.648941,
464112291,-69,101392,0,1,,16.209583,16.21603073,,1,-25.160095,
464612384,-70,101592,0,1,"$GPGGA,205351.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6F",16.224091,16.2155471,,1,-16.34285,
465112428,-69,101712,0,1,,16.156385,16.21441863,,1,-29.466202,
465612431,-70,101912,0,1,"$GPGGA,205352.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6C",16.185402,16.2124842,,1,-27.825775,
466112443,-70,102032,0,1,,16.243435,16.21167823,,1,-18.188309,
466612480,-70,102232,0,1,"$GPGGA,205353.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6D",16.514254,16.22231757,,1,-21.879257,
467112512,-69,102352,0,1,,16.219255,16.22215637,,1,-20.648941,
468112542,-69,102472,0,1,,16.243435,16.22328477,,1,-26.185364,
468612567,-69,102592,0,1,,16.132206,16.2231236,,1,-22.494415,
469112592,-70,102792,0,1,"$GPGGA,205355.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6B",16.190239,16.22441323,,1,-25.160095,
469618638,-70,102992,0,1,"$GPGGA,205356.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*68",16.199911,16.22425207,,1,-25.365158,
470118655,-69,103112,0,1,,16.267614,16.2248968,,1,-31.516724,
470618657,-69,103232,0,1,,16.214418,16.22473557,,1,-18.188309,
471118688,-70,103432,0,1,"$GPGGA,205357.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*69",16.180567,16.22263997,,1,-21.059052,
471618729,-69,103632,0,1,"$GPGGA,205358.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*66",16.204746,16.22102793,,1,-19.623688,
472118783,-68,103752,0,1,,16.190239,16.2194159,,1,-20.238846,
472618823,-70,103872,0,1,,16.209583,16.2176427,,1,-20.238846,
473118871,-70,104072,0,1,"$GPGGA,205359.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*67",16.291796,16.22022197,,1,-23.929779,
473618899,-69,104192,0,1,,16.291796,16.22312363,,1,-24.955048,
474118903,-69,104392,0,1,"$GPGGA,205400.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6C",16.243435,16.22441327,,1,-27.620728,
474618926,-69,104512,0,1,,16.253107,16.2274761,,1,-18.393372,
475118983,-70,104712,0,1,"$GPGGA,205401.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6D",16.253107,16.2284433,,1,-28.440933,
475619052,-70,104832,0,1,,16.233763,16.2298941,,1,-20.648941,
476119079,-67,105032,0,1,"$GPGGA,205402.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6E",16.2386,16.22973293,,1,-9.781158,
476619108,-67,105152,0,1,,16.17573,16.2286045,,1,-13.472107,
477119179,-68,105352,0,1,"$GPGGA,205403.000,3630.7343,N,12004.0530,W,2,10,0.82,50.8,M,-26.9,M,0000,0000*6F",16.214418,16.2289269,,1,-24.955048,
477619195,-68,105472,0,1,,16.243435,16.22908807,,1,-14.087265,
